Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
19561,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,pusillus,"Temminck, 1834",,,,,Rhinolophus blythi  |Rhinolophus cornutus  |Rhinolophus cornutus subspecies blythi|Rhinolophus gracilis  |Rhinolophus imaizumii  |Rhinolophus minor  |Rhinolophus monoceros  |Rhinolophus perditus  |Rhinolophus pumilus  ,Least Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19562,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,rex,"G.M. Allen, 1923",,,,,"",King Horseshoe Bat,,,LC,,3.1,2008,decreasing,N
136496,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,robinsoni,"K. Andersen, 1918",,,,,"","Peninsular Horseshoe Bat, Robinson's Horseshoe Bat",,,NT,,3.1,2008,decreasing,N
19563,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,rouxii,"Temminck, 1835",,,,,Rhinolophus cinerascens  |Rhinolophus fulvidus  |Rhinolophus petersii  |Rhinolophus rammanika  |Rhinolophus rouxi  |Rhinolophus rubidus  ,Rufous Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19564,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,rufus,"Eydoux & Gervais, 1836",,,,,"",Large Rufous Horseshoe Bat,,,NT,,3.1,2008,decreasing,N
44784,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ruwenzorii,"Hill, 1942",,,,,"",Ruwenzori Horseshoe Bat,,,VU,"B1ab(ii,iii,iv,v)",3.1,2008,decreasing,N
44785,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,sakejiensis,"Cotterill, 2002",,,,,"",Sakeji Horseshoe Bat,,,DD,,3.1,2008,unknown,N
19565,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,sedulus,"K. Andersen, 1905",,,,,"","Lesser Wooly Horseshoe Bat, Lesser Woolly Horseshoe Bat",,,NT,,3.1,2008,decreasing,N
19566,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,shameli,"Tate, 1943",,,,,"",Shamel's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
136631,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,shortridgei,"K. Andersen, 1918",,,,,"",Shortridge's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
136651,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,siamensis,"Gyldenstolpe, 1917",,,,,"",Thai Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19567,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,silvestris,"Aellen, 1959",,,,,"",Forest Horseshoe Bat,,,DD,,3.1,2008,decreasing,N
19568,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,simulator,"K. Andersen, 1904",,,,,Rhinolophus simulator subspecies alticolus,Bushveld Horseshoe Bat,,,LC,,3.1,2008,decreasing,N
41529,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,sinicus,"K. Andersen, 1905",,,,,Rhinolophus rouxii subspecies sinicus,"Chinese Horseshoe Bat, Chinese Rufous Horseshoe Bat, Little Nepalese Horseshoe Bat",,,LC,,3.1,2008,unknown,N
19569,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,stheno,"K. Andersen, 1905",,,,,"",Lesser Brown Horseshoe Bat,,,LC,,3.1,2008,stable,N
19570,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,subbadius,"Blyth, 1844",,,,,Rhinolophus garoensis  |Rhinolophus subbadius  ,Little Nepalese Horseshoe Bat,,,LC,,3.1,2008,decreasing,N
19571,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,subrufus,"Andersen, 1905",,,,,"",Small Rufous Horseshoe Bat,,,DD,,3.1,2016,unknown,N
19572,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,swinnyi,"Gough, 1908",,,,,"",Swinny's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19573,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,thomasi,"K. Andersen, 1905",,,,,"",Thomas's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19574,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,trifoliatus,"Temminck, 1834",,,,,"",Trefoil Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19575,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,virgo,"Andersen, 1905",,,,,"",Yellow-faced Horseshoe Bat,,,LC,,3.1,2008,stable,N
19576,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,yunanensis,"Dobson, 1872",,,,,"",Dobson's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
44786,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ziama,"Fahr, Vierhaus, Hutterer & Kock, 2002",,,,,"",Ziama Horseshoe Bat,,,EN,B1ab(iii),3.1,2008,decreasing,N
19589,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Rhinonicteris,aurantia,"(Gray, 1845)",,,,,Rhinonycteris aurantius,"Orange Leaf-nosed Bat, Pilbara Leaf-nosed Bat (Pilbara population only)",,,LC,,3.1,2008,unknown,N
19591,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,alethina,"Handley, 1966",,,,,"",Hairy Little Fruit Bat,,,NT,,3.1,2008,unknown,N
19592,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,fischerae,"Carter, 1966",,,,,"",Fischer's Little Fruit Bat,,,LC,,3.1,2016,stable,N
19593,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,pumilio,"Peters, 1865",,,,,"",Dwarf Little Fruit Bat,,,LC,,3.1,2015,unknown,N
19599,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,hardwickii,"Gray, 1831",,,,,Rhinopoma hardwickei  ,Lesser Mouse-tailed Bat,,,LC,,3.1,2010,stable,N
19601,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,macinnesi,"Hayman, 1937",,,,,Rhinopoma hardwickei subspecies macinnesi,Macinnes's Mouse-tailed Bat,,,DD,,3.1,2008,unknown,N
19600,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,microphyllum,"(Brünnich, 1792)",,,,,Rhinopoma hadithaensis  ,Greater Mouse-tailed Bat,,,LC,,3.1,2008,stable,N
19602,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,muscatellum,"Thomas, 1903",,,,,Rhinopoma hardwickii subspecies muscatellum|Rhinopoma hardwickii subspecies seianum,Small Mouse-tailed Bat,,,LC,,3.1,2008,unknown,N
136810,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,aeneus,"Goodwin, 1958",,,,,"",Yucatan Yellow Bat,,,LC,,3.1,2008,stable,N
19679,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,alleni,"Thomas, 1892",,,,,"",Allen's Yellow Bat,,,LC,,3.1,2008,stable,N
19680,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,genowaysi,"Baker, 1984",,,,,"",Genoways's Yellow Bat,,,EN,B1ab(iii),3.1,2016,decreasing,N
19681,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,gracilis,"Miller, 1897",,,,,"",Slender Yellow Bat,,,LC,,3.1,2008,unknown,N
136220,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,hussoni,"Genoways & Baker, 1996",,,,,"",Husson's Yellow Bat,,,DD,,3.1,2016,unknown,N
88151760,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,io,"Thomas, 1903",,,,,"",Thomas's Yellow Bat,,,LC,,3.1,2016,unknown,N
19682,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,minutilla,"Miller, 1897",,,,,"",Tiny Yellow Bat,,,VU,A2c,3.1,2016,decreasing,N
19683,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,mira,"LaVal, 1973",,,,,"",Least Yellow Bat,,,VU,B1ab(iii),3.1,2016,stable,N
19684,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,parvula,"H. Allen, 1866",,,,,"",Little Yellow Bat,,,LC,,3.1,2008,stable,N
19685,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,tumida,"H. Allen, 1866",,,,,"",Black-winged Little Yellow Bat,,,LC,,3.1,2016,stable,N
19714,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Rhynchonycteris,naso,"(Wied-Neuwied, 1820)",,,,,"",Proboscis Bat,,,LC,,3.1,2016,unknown,N
29730,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,aegyptiacus,"(E. Geoffroy, 1810)",,,,,Rousettus egyptiacus  ,"Egyptian Fruit Bat, Egyptian Rousette",,,LC,,3.1,2016,stable,N
19754,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,amplexicaudatus,"(É. Geoffroy, 1810)",,,,,"","Geoffroy's Rousette, Common Rousette",,,LC,,3.1,2008,unknown,N
19749,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,bidens,"(Jentink, 1879)",,,,,"","Manado Rousette, Manado Fruit Bat, Manado Fruit-bat",,,VU,A3cd,3.1,2008,decreasing,N
19755,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,celebensis,"K. Andersen, 1907",,,,,"",Sulawesi Rousette,,,LC,,3.1,2008,decreasing,N
19758,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,lanosus,"Thomas, 1906",,,,,"",Long-haired Rousette,,,LC,,3.1,2008,decreasing,N
19756,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,leschenaultii,"(Desmarest, 1820)",,,,,Eleutherura fusca  |Pteropus leschenaultii  |Rousettus affinis  |Rousettus fuliginosa  |Rousettus fusca  |Rousettus infuscata  |Rousettus leschenaulti  |Rousettus marginatus  |Rousettus pirivarus  |Rousettus pyrivorus  |Rousettus seminudus  |Rousettus shortridgei  |Xantharpyia seminuda  ,"Leschenault's Rousette, Leschenault's Rousette, Shortridge's Rousette",,,LC,,3.1,2008,stable,N
136593,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,linduensis,"Maryanto & Yani, 2003",,,,,"",Linduan Rousette,,,DD,,3.1,2008,unknown,N
19750,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,madagascariensis,"G. Grandidier, 1928",,,,,"","Madagascan Rousette, Madagascar Rousette",,,NT,,3.1,2008,decreasing,N
19757,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,obliviosus,"Kock, 1978",,,,,"","Comoros Rousette, Comoro Rousette","petite roussette des Comores, roussette des Comores",,VU,B1ab(iii)+2ab(iii),3.1,2016,unknown,N
19751,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,spinalatus,"Bergmans & Hill, 1980",,,,,"",Bare-backed Rousette,,,VU,A2c+3c,3.1,2008,decreasing,N
19799,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,flaviventris,"(Peters, 1867)",,,,,Taphazous hargravei  |Taphozous insignis,"Yellow-bellied Sheath-tailed Bat, Yellow-bellied Pouched Bat",,,LC,,3.1,2008,decreasing,N
19800,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,mixtus,"Troughton, 1925",,,,,"","Papuan Sheath-tailed Bat, Troughton's Pouched Bat",,,DD,,3.1,2008,unknown,N
19801,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,peli,"(Temminck, 1853)",,,,,"",Pel's Pouched Bat,,,LC,,3.1,2008,unknown,N
19802,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,saccolaimus,"(Temminck, 1838)",,,,,Saccoliamus pluto  |Taphozous crassus  |Taphozous pulcher  |Taphozous saccolaimus  |Taphozous saccolaimus subspecies crassus,"Bare-rumped Sheathtail-bat, Pouch-bearing Bat, Naked-rumped Pouched Bat, Pouched Bat",,,LC,,3.1,2008,unknown,N
136420,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,antioquensis,"Muñoz & Cuartas, 2001",,,,,"",Antioquian Sac-winged Bat,,,EN,B1ab(iii),3.1,2016,unknown,N
19804,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,bilineata,"(Temminck, 1838)",,,,,"",Greater Sac-winged Bat,,,LC,,3.1,2015,unknown,N
19805,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,canescens,"Thomas, 1901",,,,,"",Frosted Sac-winged Bat,,,LC,,3.1,2015,unknown,N
19806,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,gymnura,"Thomas, 1901",,,,,"",Amazonian Sac-winged Bat,,,DD,,3.1,2016,unknown,N
19807,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,leptura,"(Schreber, 1774)",,,,,"",Lesser Sac-winged Bat,,,LC,,3.1,2015,unknown,N
44693,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Sauromys,petrophilus,"(Roberts, 1917)",,,,,Mormopterus petrophilus  |Sauromys petrophilis subspecies erogensis|Sauromys petrophilis subspecies fitzsomonsi|Sauromys petrophilis subspecies haagneri|Sauromys petrophilis subspecies umbratus,"Roberts's Flat-headed Bat, Rock-dwelling Flat-headed Bat, Flatheaded Free-tailed Bat , Rock-loving Flat-headed Bat",,,LC,,3.1,2008,stable,N
20033,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Scleronycteris,ega,"Thomas, 1912",,,,,"",Ega Long-tongued Bat,,,DD,,3.1,2016,decreasing,N
14946,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scoteanax,rueppellii,"(Peters, 1866)",,,,,Nycticeius rueppellii  ,"Greater Broad-nosed Bat, Rüppell's Broad-nosed Bat",,,LC,,3.1,2008,decreasing,N
20054,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotoecus,albofuscus,"(Thomas, 1890)",,,,,Scotoecus albofuscus subspecies woodi,"Light-winged Lesser House Bat, Thomas' House Bat, Thomas's Lesser House Bat",,,DD,,3.1,2008,unknown,N
20055,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotoecus,hirundo,"de Winton, 1899",,,,,Scotoecus albigula  |Scotoecus hindei  ,Dark-winged Lesser House Bat,,,LC,,3.1,2008,unknown,N
20056,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotoecus,pallidus,"(Dobson, 1876)",,,,,Nycticeius pallidus  |Scotophilus pallidus  |Vespertilio noctulinus  ,"Desert Yellow Lesser House Bat, Desert Yellow Bat",,,LC,,3.1,2008,unknown,N
20058,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotomanes,ornatus,"(Blyth, 1851)",,,,,Nycticejus emarginatus  |Nycticejus nivicolus  |Nycticejus ornatus  |Scotomanes emarginatus  ,Harlequin Bat,,,LC,,3.1,2008,unknown,N
20059,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Scotonycteris,ophiodon,"Pohle, 1943",,,,,"",Pohle's Fruit Bat,,,NT,,3.1,2010,decreasing,N
20060,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Scotonycteris,zenkeri,"Matschie, 1894",,,,,Scotonycteris zenkeri subspecies bedfordi|Scotonycteris zenkeri subspecies occidentalis,Zenker's Fruit Bat,,,LC,,3.1,2008,decreasing,N
20064,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,borbonicus,"(É. Geoffroy, 1803)",,,,,"",Lesser Yellow Bat,,,DD,,3.1,2008,unknown,N
20065,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,celebensis,"Sody, 1928",,,,,"","Sulawesi Yellow House Bat, Sulawesi Yellow Bat",,,DD,,3.1,2008,unknown,N
136612,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,collinus,"Sody, 1936",,,,,"",Sody's Yellow House Bat,,,LC,,3.1,2008,unknown,N
20066,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,dinganii,"(A. Smith, 1833)",,,,,"","African Yellow Bat, African Yellow House Bat, Dingan's Bat, Yellow-bellied House Bat",Yellow House Bat,,LC,,3.1,2008,unknown,N
20067,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,heathii,"(Horsfield, 1831)",,,,,Nycticejus heathii  |Nycticejus luteus  |Scotophilus flaveolous  |Scotophilus heathi  |Scotophilus heathi subspecies belangeri|Vespertilio belangeri  ,"Greater Asiatic Yellow House Bat, Greater Asiatic Yellow Bat, Common Yellow Bat, Asiatic Greater Yellow House Bat",,,LC,,3.1,2008,stable,N
20068,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,kuhlii,"Leach, 1821",,,,,Scotophilus fulvus  |Scotophilus kuhlii subspecies wroughtoni|Scotophilus temmincki subspecies wroughtoni|Scotophilus wroughtoni  ,"Lesser Asiatic Yellow House Bat, Lesser Asiatic Yellow Bat, Lesser Asian House Bat, Asiatic Lesser Yellow House Bat",,,LC,,3.1,2008,stable,N
20069,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,leucogaster,"(Cretzschmar, 1826)",,,,,"",White-bellied Yellow Bat,,,LC,,3.1,2008,unknown,N
136774,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,marovaza,"Goodman, Ratrimomanarivo & Randrianandrianina, 2006",,,,,"",Marovaza House Bat,,,LC,,3.1,2008,unknown,N
20070,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,nigrita,"(Schreber, 1774)",,,,,Scotophilus nigrita subspecies alvenslebeni,"Giant House Bat, Schreber's Yellow Bat",,,LC,,3.1,2008,decreasing,N
44934,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,nucella,"Robbins, 1983",,,,,"","Robbins's House Bat, Robbins's Yellow Bat",,,DD,,3.1,2008,unknown,N
20071,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,nux,"Thomas, 1904",,,,,"",Nut-colored Yellow Bat,,,LC,,3.1,2008,unknown,N
20072,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,robustus,"Milne-Edwards, 1881",,,,,"",Robust Yellow Bat,,,LC,,3.1,2008,unknown,N
136675,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,tandrefana,"Goodman, Jenkins & Ratrimomanarivo, 2005",,,,,"",Western Yellow Bat,,,DD,,3.1,2008,unknown,N
20073,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,viridis,"(Peters, 1852)",,,,,"","Green House Bat, Greenish Yellow Bat, Lesser Yellow House Bat",,,LC,,3.1,2008,unknown,N
14942,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotorepens,balstoni,"(Thomas, 1906)",,,,,Nycticeius balstoni  ,"Inland Broad-nosed Bat, Western Broad-nosed Bat",,,LC,,3.1,2008,decreasing,N
14943,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotorepens,greyii,"(Gray, 1843)",,,,,Nycticeius greyii  ,Little Broad-nosed Bat,,,LC,,3.1,2008,stable,N
14945,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotorepens,orion,"(Troughton, 1937)",,,,,"",Eastern Broad-nosed Bat,,,LC,,3.1,2008,unknown,N
14947,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotorepens,sanborni,"(Troughton, 1937)",,,,,Nycticeius sanborni  ,Northern Broad-nosed Bat,,,LC,,3.1,2008,unknown,N
17338,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotozous,dormeri,"Dobson, 1875",,,,,Pipistrellus dormeri  |Pipistrellus dormeri subspecies caurinus|Pipistrellus dormeri subspecies dormeri|Scotozous dormeri subspecies caurinus,"Dormer's Bat, Dormer's Pipistrelle",,,LC,,3.1,2008,stable,N
20521,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Sphaerias,blanfordi,"(Thomas, 1891)",,,,,Cynopterus blanfordi  ,"Blandford's Fruit Bat, Blanford's Fruit Bat",,,LC,,3.1,2008,unknown,N
20599,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sphaeronycteris,toxophyllum,"Peters, 1882",,,,,"",Visored Bat,,,DD,,3.1,2008,unknown,N
20743,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Stenoderma,rufum,"Desmarest, 1820",,,,,"",Red Fruit Bat,,,NT,,3.1,2016,unknown,N
20949,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,aratathomasi,"Peterson & Tamsitt, 1968",,,,,"",Aratathomas's Yellow-shouldered Bat,,,LC,,3.1,2016,unknown,N
20950,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,bidens,"Thomas, 1915",,,,,"",Bidentate Yellow-shouldered Bat,,,LC,,3.1,2008,unknown,N
20951,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,bogotensis,"Shamel, 1927",,,,,"",Bogota Yellow-shouldered Bat,,,LC,,3.1,2008,unknown,N
20952,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,erythromos,"(Tschudi, 1844)",,,,,"",Hairy Yellow-shouldered Bat,,,LC,,3.1,2015,stable,N
88159599,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,koopmanhilli,"McCarthy, Albuja, & Alberico, 2006",,,,,"",,,,DD,,3.1,2016,unknown,N
20953,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,lilium,"(É. Geoffroy, 1810)",,,,,"",Little Yellow-shouldered Bat,,,LC,,3.1,2008,stable,N
88159722,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,ludovici,"Anthony, 1924",,,,,"",Highland Yellow-shouldered Bat,,,LC,,3.1,2016,unknown,N
20955,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,luisi,"Davis, 1980",,,,,"",Louis's Yellow-shouldered Bat,,,LC,,3.1,2008,unknown,N
20956,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,magna,"de la Torre, 1966",,,,,"",Greater Yellow-shouldered Bat,,,LC,,3.1,2015,stable,N
136591,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,mistratensis,"Vega & Cadena, 2000",,,,,"",,,,DD,,3.1,2015,unknown,N
20957,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,mordax,"(Goodwin, 1938)",,,,,"",Talamancan Yellow-shouldered Bat,,,NT,,3.1,2008,stable,N
20958,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,nana,"Gardner & O'Neill, 1971",,,,,"",Lesser Yellow-shouldered Bat,,,EN,B2ab(iii),3.1,2016,unknown,N
136494,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,oporaphilum,"(Tschudi, 1844)",,,,,"",Tschudi's Yellow-shouldered Bat,,,LC,,3.1,2016,unknown,N
88159664,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,perla,"Jarrin & Kunz, 2011",,,,,"",,,,DD,,3.1,2016,unknown,N
136778,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,sorianoi,"Sánchez-Hernández, Romero-Almaraz & Schnell, 2005",,,,,"",,,,DD,,3.1,2015,unknown,N
20960,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,tildae,"de la Torre, 1959",,,,,"",Tilda's Yellow-shouldered Bat,,,LC,,3.1,2016,stable,N
